locus_tag	ftype	length_bp	gene	EC_number	COG	product
GLHBOIPB_01740	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
GLHBOIPB_01741	CDS	486	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
GLHBOIPB_01742	CDS	567	yfcV			putative fimbrial-like protein YfcV
GLHBOIPB_01743	CDS	2649	papC_3		COG3188	Outer membrane usher protein PapC
GLHBOIPB_01744	CDS	753	yfcS_2		COG3121	putative fimbrial chaperone YfcS
GLHBOIPB_01745	CDS	504	yfcR			putative fimbrial-like protein YfcR
GLHBOIPB_01746	CDS	480	yfcQ			putative fimbrial-like protein YfcQ
GLHBOIPB_01747	CDS	528	yfcP			putative fimbrial-like protein YfcP
GLHBOIPB_01748	CDS	858	yfcO			putative protein YfcO
GLHBOIPB_01749	CDS	552	mutS2	3.1.-.-		Endonuclease MutS2
GLHBOIPB_01750	CDS	933	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
GLHBOIPB_01751	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
GLHBOIPB_01752	CDS	825	mepA_1	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
GLHBOIPB_01753	CDS	810	yfcA		COG0730	putative membrane transporter protein YfcA
GLHBOIPB_01754	CDS	549	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
GLHBOIPB_01755	CDS	279				hypothetical protein
GLHBOIPB_01756	CDS	2007	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
GLHBOIPB_01757	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
GLHBOIPB_01758	CDS	1179	yfcJ			putative MFS-type transporter YfcJ
GLHBOIPB_01759	CDS	996	flk			Flagellar regulator flk
GLHBOIPB_01760	CDS	1137	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
GLHBOIPB_01761	CDS	1014	usg		COG0136	USG-1 protein
GLHBOIPB_01762	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
GLHBOIPB_01763	CDS	660	dedA		COG0586	Protein DedA
GLHBOIPB_01764	CDS	915	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
GLHBOIPB_01765	CDS	1269	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
GLHBOIPB_01766	CDS	663	dedD			Cell division protein DedD
GLHBOIPB_01767	CDS	489	cvpA		COG1286	Colicin V production protein
GLHBOIPB_01768	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
GLHBOIPB_01769	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
GLHBOIPB_01770	CDS	207	argT_1		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
GLHBOIPB_01771	CDS	459	argT_2		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
GLHBOIPB_01772	CDS	783	hisJ		COG0834	Histidine-binding periplasmic protein
GLHBOIPB_01773	CDS	687	hisQ		COG4215	Histidine transport system permease protein HisQ
GLHBOIPB_01774	CDS	717	hisM		COG4160	Histidine transport system permease protein HisM
GLHBOIPB_01775	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
GLHBOIPB_01776	CDS	894				Epimerase family protein
GLHBOIPB_01777	CDS	363	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
GLHBOIPB_01778	CDS	648	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
GLHBOIPB_01779	CDS	645	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
GLHBOIPB_01780	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
GLHBOIPB_01781	CDS	543	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
GLHBOIPB_01782	CDS	1479				hypothetical protein
GLHBOIPB_01783	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
GLHBOIPB_01784	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
GLHBOIPB_01785	CDS	456				hypothetical protein
GLHBOIPB_01786	CDS	495				hypothetical protein
GLHBOIPB_01787	CDS	651	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
GLHBOIPB_01788	CDS	1833				hypothetical protein
GLHBOIPB_01789	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
GLHBOIPB_01790	CDS	1218	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
GLHBOIPB_01791	CDS	939	hdfR_1			HTH-type transcriptional regulator HdfR
GLHBOIPB_01792	CDS	165				hypothetical protein
GLHBOIPB_01793	CDS	444	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
GLHBOIPB_01794	CDS	663	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
GLHBOIPB_01795	CDS	1803	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
GLHBOIPB_01796	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
GLHBOIPB_01797	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
GLHBOIPB_01798	CDS	2727	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
GLHBOIPB_01799	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
GLHBOIPB_01800	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
GLHBOIPB_01801	CDS	555	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
GLHBOIPB_01802	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
GLHBOIPB_01803	CDS	1842	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
GLHBOIPB_01804	CDS	1530	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
GLHBOIPB_01805	CDS	1458	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
GLHBOIPB_01806	CDS	504	yfbM			Protein YfbM
GLHBOIPB_01807	CDS	897				hypothetical protein
GLHBOIPB_01808	CDS	1743				hypothetical protein
GLHBOIPB_01809	CDS	918	rbn	3.1.-.-	COG1234	Ribonuclease BN
GLHBOIPB_01810	CDS	462	elaA		COG2153	Protein ElaA
GLHBOIPB_01811	CDS	306	elaB		COG4575	Protein ElaB
GLHBOIPB_01812	CDS	1296	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
GLHBOIPB_01813	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
GLHBOIPB_01814	CDS	759	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GLHBOIPB_01815	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
GLHBOIPB_01816	CDS	963	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
GLHBOIPB_01817	CDS	1356	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
GLHBOIPB_01818	CDS	267	pmrD			Signal transduction protein PmrD
GLHBOIPB_01819	CDS	387	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
GLHBOIPB_01820	CDS	336	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
GLHBOIPB_01821	CDS	1653	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
GLHBOIPB_01822	CDS	891	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
GLHBOIPB_01823	CDS	1983	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
GLHBOIPB_01824	CDS	969	arnC_3	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
GLHBOIPB_01825	CDS	1158	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
GLHBOIPB_01826	CDS	603	ais	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
GLHBOIPB_01827	CDS	426	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
GLHBOIPB_01828	CDS	543				hypothetical protein
GLHBOIPB_01829	CDS	1203	pncC_2	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
GLHBOIPB_01830	CDS	783	rhmR_1		COG1414	putative HTH-type transcriptional regulator RhmR
GLHBOIPB_01831	CDS	1206	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
GLHBOIPB_01832	CDS	1290	rhmT			Inner membrane transport protein RhmT
GLHBOIPB_01833	CDS	804	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
GLHBOIPB_01834	CDS	927				ISNCY family transposase ISRor2
GLHBOIPB_01835	CDS	1191	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
GLHBOIPB_01836	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
GLHBOIPB_01837	CDS	1629	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
GLHBOIPB_01838	CDS	1359	glpT		COG2271	Glycerol-3-phosphate transporter
GLHBOIPB_01839	CDS	1077	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
GLHBOIPB_01840	CDS	651	inaA			Protein InaA
GLHBOIPB_01841	CDS	255				hypothetical protein
GLHBOIPB_01842	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
GLHBOIPB_01843	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
GLHBOIPB_01844	CDS	3765	yfaL		COG3468	putative autotransporter YfaL
GLHBOIPB_01845	CDS	723	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
GLHBOIPB_01846	CDS	2628	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
GLHBOIPB_01847	CDS	1689				hypothetical protein
GLHBOIPB_01848	CDS	624				hypothetical protein
GLHBOIPB_01849	CDS	4395				hypothetical protein
GLHBOIPB_01850	CDS	1650				hypothetical protein
GLHBOIPB_01851	CDS	777				hypothetical protein
GLHBOIPB_01852	CDS	1185	atoB	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
GLHBOIPB_01853	CDS	1323	atoE		COG2031	Putative short-chain fatty acid transporter
GLHBOIPB_01854	CDS	651	atoA	2.8.3.8	COG2057	Acetate CoA-transferase subunit beta
GLHBOIPB_01855	CDS	663	atoD	2.8.3.8	COG1788	Acetate CoA-transferase subunit alpha
GLHBOIPB_01856	CDS	1386	atoC		COG2204	Regulatory protein AtoC
GLHBOIPB_01857	CDS	1827	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
GLHBOIPB_01858	CDS	2850	rcsC	2.7.13.3		Sensor histidine kinase RcsC
GLHBOIPB_01859	CDS	651	rcsB_1		COG2197	Transcriptional regulatory protein RcsB
GLHBOIPB_01860	CDS	2673	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
GLHBOIPB_01861	CDS	1128	ompC		COG3203	Outer membrane porin C
GLHBOIPB_01862	CDS	1056	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
GLHBOIPB_01863	CDS	1065	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
GLHBOIPB_01864	CDS	651	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
GLHBOIPB_01865	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
GLHBOIPB_01866	CDS	1647	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
GLHBOIPB_01867	CDS	489	eco		COG4574	Ecotin
GLHBOIPB_01868	CDS	165				hypothetical protein
GLHBOIPB_01869	CDS	495	napF		COG1145	Ferredoxin-type protein NapF
GLHBOIPB_01870	CDS	264	napD		COG3062	Chaperone NapD
GLHBOIPB_01871	CDS	2487	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
GLHBOIPB_01872	CDS	696	napG		COG1145	Ferredoxin-type protein NapG
GLHBOIPB_01873	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
GLHBOIPB_01874	CDS	450	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
GLHBOIPB_01875	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
GLHBOIPB_01876	CDS	618	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
GLHBOIPB_01877	CDS	663	ccmB		COG2386	Heme exporter protein B
GLHBOIPB_01878	CDS	738	ccmC		COG0755	Heme exporter protein C
GLHBOIPB_01879	CDS	210	ccmD		COG3114	Heme exporter protein D
GLHBOIPB_01880	CDS	480	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
GLHBOIPB_01881	CDS	1944	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
GLHBOIPB_01882	CDS	558	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
GLHBOIPB_01883	CDS	1053	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
GLHBOIPB_01884	CDS	648	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
GLHBOIPB_01885	CDS	204				hypothetical protein
GLHBOIPB_01886	CDS	390				hypothetical protein
GLHBOIPB_01887	CDS	99				hypothetical protein
GLHBOIPB_01888	CDS	156				hypothetical protein
GLHBOIPB_01889	tRNA	77				tRNA-Pro(ggg)
GLHBOIPB_01890	CDS	1761	yejM		COG3083	Inner membrane protein YejM
GLHBOIPB_01891	CDS	228				hypothetical protein
GLHBOIPB_01892	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
GLHBOIPB_01893	CDS	285	rplY		COG1825	50S ribosomal protein L25
GLHBOIPB_01894	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
GLHBOIPB_01895	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
GLHBOIPB_01896	CDS	1191	bcr_1			Bicyclomycin resistance protein
GLHBOIPB_01897	CDS	345	yejG			putative protein YejG
GLHBOIPB_01898	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
GLHBOIPB_01899	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
GLHBOIPB_01900	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
GLHBOIPB_01901	CDS	1815				hypothetical protein
GLHBOIPB_01902	CDS	1557	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
GLHBOIPB_01903	CDS	567	mepS_1	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
GLHBOIPB_01904	CDS	714	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
GLHBOIPB_01905	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
GLHBOIPB_01906	CDS	1467	por_2	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
GLHBOIPB_01907	CDS	573	yeiP		COG0231	Elongation factor P-like protein
GLHBOIPB_01908	CDS	255				hypothetical protein
GLHBOIPB_01909	CDS	1182	setB			Sugar efflux transporter B
GLHBOIPB_01910	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
GLHBOIPB_01911	CDS	939	lacC	2.7.1.144		Tagatose-6-phosphate kinase
GLHBOIPB_01912	CDS	1692	fruA_3		COG1299	PTS system fructose-specific EIIB'BC component
GLHBOIPB_01913	CDS	942	psuK_1	2.7.1.83	COG0524	Pseudouridine kinase
GLHBOIPB_01914	CDS	939	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
GLHBOIPB_01915	CDS	1251	psuT		COG1972	Putative pseudouridine transporter
GLHBOIPB_01916	CDS	699	yeiL		COG0664	Regulatory protein YeiL
GLHBOIPB_01917	CDS	942	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
GLHBOIPB_01918	CDS	1089	psuK_2	2.7.1.83	COG0524	Pseudouridine kinase
GLHBOIPB_01919	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
GLHBOIPB_01920	CDS	1050				hypothetical protein
GLHBOIPB_01921	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
GLHBOIPB_01922	CDS	1470	lysP		COG0833	Lysine-specific permease
GLHBOIPB_01923	CDS	1992	cirA_2		COG4771	Colicin I receptor
GLHBOIPB_01924	CDS	837	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
GLHBOIPB_01925	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
GLHBOIPB_01926	CDS	1158				hypothetical protein
GLHBOIPB_01927	CDS	1041	galS		COG1609	HTH-type transcriptional regulator GalS
GLHBOIPB_01928	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
GLHBOIPB_01929	CDS	1521	mglA_2	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
GLHBOIPB_01930	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
GLHBOIPB_01931	CDS	1236	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
GLHBOIPB_01932	CDS	1239	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
GLHBOIPB_01933	CDS	240				hypothetical protein
GLHBOIPB_01934	CDS	720				hypothetical protein
GLHBOIPB_01935	CDS	885	cdd	3.5.4.5	COG0295	Cytidine deaminase
GLHBOIPB_01936	CDS	696	yohK_1		COG1346	Inner membrane protein YohK
GLHBOIPB_01937	CDS	399				hypothetical protein
GLHBOIPB_01938	CDS	951	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
GLHBOIPB_01939	CDS	1437	ttgI			Toluene efflux pump outer membrane protein TtgI
GLHBOIPB_01940	CDS	309	yohF_1	1.-.-.-	COG1028	putative oxidoreductase YohF
GLHBOIPB_01941	CDS	387	yohF_2	1.-.-.-	COG1028	putative oxidoreductase YohF
GLHBOIPB_01942	CDS	579	yohD		COG0586	Inner membrane protein YohD
GLHBOIPB_01943	CDS	588	yohC			Inner membrane protein YohC
GLHBOIPB_01944	CDS	933	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
GLHBOIPB_01945	CDS	1716	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
GLHBOIPB_01946	CDS	2268		3.2.1.-		Beta-xylosidase
GLHBOIPB_01947	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
GLHBOIPB_01948	CDS	1158	yehY		COG1174	Glycine betaine uptake system permease protein YehY
GLHBOIPB_01949	CDS	927	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
GLHBOIPB_01950	CDS	732	yehW		COG1174	Glycine betaine uptake system permease protein YehW
GLHBOIPB_01951	CDS	108				hypothetical protein
GLHBOIPB_01952	CDS	732	mlrA		COG0789	HTH-type transcriptional regulator MlrA
GLHBOIPB_01953	CDS	1686	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
GLHBOIPB_01954	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
GLHBOIPB_01955	CDS	471				hypothetical protein
GLHBOIPB_01956	CDS	462	yehR		COG4808	putative lipoprotein YehR
GLHBOIPB_01957	CDS	2004				hypothetical protein
GLHBOIPB_01958	CDS	1137				hypothetical protein
GLHBOIPB_01959	CDS	2280				hypothetical protein
GLHBOIPB_01960	CDS	1089	yehL		COG0714	putative protein YehL
GLHBOIPB_01961	CDS	90				hypothetical protein
GLHBOIPB_01962	CDS	186				hypothetical protein
GLHBOIPB_01963	CDS	3633				hypothetical protein
GLHBOIPB_01964	CDS	3789				hypothetical protein
GLHBOIPB_01965	CDS	2034	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
GLHBOIPB_01966	CDS	1110	apbC		COG0489	Iron-sulfur cluster carrier protein
GLHBOIPB_01967	CDS	282				hypothetical protein
GLHBOIPB_01968	CDS	543	yehD			putative fimbrial-like protein YehD
GLHBOIPB_01969	CDS	675	yehC		COG3121	putative fimbrial chaperone YehC
GLHBOIPB_01970	CDS	2481	yehB		COG3188	Outer membrane usher protein YehB
GLHBOIPB_01971	CDS	1035	yehA			putative fimbrial-like protein YehA
GLHBOIPB_01972	CDS	339	rcnB		COG5455	Nickel/cobalt homeostasis protein RcnB
GLHBOIPB_01973	CDS	825	rcnA		COG2215	Nickel/cobalt efflux system RcnA
GLHBOIPB_01974	CDS	273	rcnR		COG1937	Transcriptional repressor RcnR
GLHBOIPB_01975	CDS	120				hypothetical protein
GLHBOIPB_01976	CDS	789	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
GLHBOIPB_01977	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
GLHBOIPB_01978	CDS	819				hypothetical protein
GLHBOIPB_01979	CDS	747	nagR		COG2188	HTH-type transcriptional repressor NagR
GLHBOIPB_01980	CDS	966	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
GLHBOIPB_01981	CDS	1005	tri1	3.2.2.19	COG1397	ADP-ribosylarginine hydrolase Tri1
GLHBOIPB_01982	CDS	1278	yegT			Putative nucleoside transporter YegT
GLHBOIPB_01983	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
GLHBOIPB_01984	CDS	855	gatY_2	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit GatY
GLHBOIPB_01985	CDS	1263	gatZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
GLHBOIPB_01986	CDS	453	gatA		COG1762	PTS system galactitol-specific EIIA component
GLHBOIPB_01987	CDS	285	gatB_2	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
GLHBOIPB_01988	CDS	1356	gatC_2		COG3775	PTS system galactitol-specific EIIC component
GLHBOIPB_01989	CDS	1041	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
GLHBOIPB_01990	CDS	780	srlR_4		COG1349	Glucitol operon repressor
GLHBOIPB_01991	CDS	900	yegS	2.7.1.-	COG1597	Lipid kinase YegS
GLHBOIPB_01992	CDS	318				hypothetical protein
GLHBOIPB_01993	CDS	1362	rlhA_1		COG0826	23S rRNA 5-hydroxycytidine synthase
GLHBOIPB_01994	CDS	1215				hypothetical protein
GLHBOIPB_01995	CDS	717				hypothetical protein
GLHBOIPB_01996	CDS	2109				hypothetical protein
GLHBOIPB_01997	CDS	606				hypothetical protein
GLHBOIPB_01998	CDS	333				hypothetical protein
GLHBOIPB_01999	CDS	723	baeR		COG0745	Transcriptional regulatory protein BaeR
GLHBOIPB_02000	CDS	1404	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
GLHBOIPB_02001	CDS	1416	mdtD			Putative multidrug resistance protein MdtD
GLHBOIPB_02002	CDS	3078	mdtC		COG0841	Multidrug resistance protein MdtC
GLHBOIPB_02003	CDS	3123	mdtB			Multidrug resistance protein MdtB
GLHBOIPB_02004	CDS	1248	mdtA			Multidrug resistance protein MdtA
GLHBOIPB_02005	CDS	660				hypothetical protein
GLHBOIPB_02006	CDS	762	pphC	3.1.3.16		Serine/threonine-protein phosphatase 3
GLHBOIPB_02007	CDS	1941	yegI	2.7.-.-	COG4248	Protein kinase YegI
GLHBOIPB_02008	CDS	1353	dnaK_2			Chaperone protein DnaK
GLHBOIPB_02009	CDS	849	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase 2
GLHBOIPB_02010	CDS	3318	dgcE	2.7.7.65	COG2202	putative diguanylate cyclase DgcE
GLHBOIPB_02011	CDS	642	udk	2.7.1.48	COG0572	Uridine kinase
GLHBOIPB_02012	CDS	582	dcd	3.5.4.13	COG0717	dCTP deaminase
GLHBOIPB_02013	CDS	1854				hypothetical protein
GLHBOIPB_02014	CDS	1584				hypothetical protein
GLHBOIPB_02015	CDS	1140				hypothetical protein
GLHBOIPB_02016	CDS	444	wzb	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Wzb
GLHBOIPB_02017	CDS	2163	wzc	2.7.10.-	COG0489	Tyrosine-protein kinase wzc
GLHBOIPB_02018	CDS	840				hypothetical protein
GLHBOIPB_02019	CDS	489	cysE_2	2.3.1.30	COG1045	Serine acetyltransferase
GLHBOIPB_02020	CDS	1218				hypothetical protein
GLHBOIPB_02021	CDS	1218				hypothetical protein
GLHBOIPB_02022	CDS	747				hypothetical protein
GLHBOIPB_02023	CDS	549	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
GLHBOIPB_02024	CDS	1122	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
GLHBOIPB_02025	CDS	966	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
GLHBOIPB_02026	CDS	483	gmm	3.6.1.-	COG0494	GDP-mannose mannosyl hydrolase
GLHBOIPB_02027	CDS	1224				hypothetical protein
GLHBOIPB_02028	CDS	1437	manC1_1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
GLHBOIPB_02029	CDS	1371	algC_1	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
GLHBOIPB_02030	CDS	1395	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
GLHBOIPB_02031	CDS	1479	wzxC		COG2244	Lipopolysaccharide biosynthesis protein WzxC
GLHBOIPB_02032	CDS	1281				hypothetical protein
GLHBOIPB_02033	CDS	1221	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GLHBOIPB_02034	CDS	1395				hypothetical protein
GLHBOIPB_02035	CDS	894	galF	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
GLHBOIPB_02036	CDS	1239	rfbX		COG2244	Putative O-antigen transporter
GLHBOIPB_02037	CDS	1344				hypothetical protein
GLHBOIPB_02038	CDS	861				hypothetical protein
GLHBOIPB_02039	CDS	1032	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GLHBOIPB_02040	CDS	1146				hypothetical protein
GLHBOIPB_02041	CDS	1008	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
GLHBOIPB_02042	CDS	1206				hypothetical protein
GLHBOIPB_02043	CDS	1440	manC1_2	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
GLHBOIPB_02044	CDS	1371	algC_2	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
GLHBOIPB_02045	CDS	1407	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
GLHBOIPB_02046	CDS	1167	ugd_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
GLHBOIPB_02047	CDS	978	wzzB		COG3765	Chain length determinant protein
GLHBOIPB_02048	CDS	612	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
GLHBOIPB_02049	CDS	777	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
