locus_tag	ftype	length_bp	gene	EC_number	COG	product
IEKICEID_01122	CDS	582				hypothetical protein
IEKICEID_01123	CDS	354				hypothetical protein
IEKICEID_01124	CDS	480				hypothetical protein
IEKICEID_01125	CDS	954				hypothetical protein
IEKICEID_01126	CDS	765				hypothetical protein
IEKICEID_01127	CDS	1122				hypothetical protein
IEKICEID_01128	CDS	1371				hypothetical protein
IEKICEID_01129	CDS	1575				hypothetical protein
IEKICEID_01130	CDS	489				hypothetical protein
IEKICEID_01131	CDS	630				hypothetical protein
IEKICEID_01132	CDS	129				hypothetical protein
IEKICEID_01133	CDS	180				hypothetical protein
IEKICEID_01134	CDS	114				hypothetical protein
IEKICEID_01135	CDS	381				hypothetical protein
IEKICEID_01136	CDS	567				hypothetical protein
IEKICEID_01137	CDS	225				hypothetical protein
IEKICEID_01138	CDS	324				hypothetical protein
IEKICEID_01139	CDS	792				hypothetical protein
IEKICEID_01140	CDS	309				hypothetical protein
IEKICEID_01141	CDS	399				hypothetical protein
IEKICEID_01142	CDS	540				hypothetical protein
IEKICEID_01143	CDS	387	rusA_1	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
IEKICEID_01144	CDS	405				hypothetical protein
IEKICEID_01145	CDS	471				hypothetical protein
IEKICEID_01146	CDS	645				hypothetical protein
IEKICEID_01147	CDS	249				hypothetical protein
IEKICEID_01148	CDS	1134				hypothetical protein
IEKICEID_01149	CDS	183				hypothetical protein
IEKICEID_01150	CDS	303				hypothetical protein
IEKICEID_01151	CDS	456				hypothetical protein
IEKICEID_01152	CDS	237				hypothetical protein
IEKICEID_01153	CDS	687	prtR		COG2932	HTH-type transcriptional regulator PrtR
IEKICEID_01154	CDS	210				hypothetical protein
IEKICEID_01155	CDS	246				hypothetical protein
IEKICEID_01156	CDS	276				hypothetical protein
IEKICEID_01157	CDS	186	csrA_1		COG1551	Carbon storage regulator
IEKICEID_01158	CDS	243				hypothetical protein
IEKICEID_01159	CDS	1128				hypothetical protein
IEKICEID_01160	CDS	1254	icd_3	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
IEKICEID_01161	CDS	651	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
IEKICEID_01162	CDS	366	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
IEKICEID_01163	CDS	1122	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
IEKICEID_01164	CDS	627	hflD		COG2915	High frequency lysogenization protein HflD
IEKICEID_01165	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
IEKICEID_01166	CDS	675	phoP			Transcriptional regulatory protein PhoP
IEKICEID_01167	CDS	1467	phoQ	2.7.13.3	COG0642	Virulence sensor histidine kinase PhoQ
IEKICEID_01168	CDS	1125	roxA_2	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
IEKICEID_01169	CDS	600	eamB_1		COG1280	Cysteine/O-acetylserine efflux protein
IEKICEID_01170	CDS	1236	pepT_2	3.4.11.4	COG2195	Peptidase T
IEKICEID_01171	CDS	711	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IEKICEID_01172	CDS	837	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
IEKICEID_01173	CDS	489				hypothetical protein
IEKICEID_01174	CDS	546	cyaB	4.6.1.1		Adenylate cyclase CyaB
IEKICEID_01175	CDS	1248	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
IEKICEID_01176	CDS	702	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
IEKICEID_01177	CDS	1203	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
IEKICEID_01178	CDS	3444	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
IEKICEID_01179	CDS	597				hypothetical protein
IEKICEID_01180	CDS	1305	ndh	1.6.99.3	COG1252	NADH dehydrogenase
IEKICEID_01181	CDS	1620	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
IEKICEID_01182	CDS	1353				hypothetical protein
IEKICEID_01183	CDS	1023	nagZ_1	3.2.1.52	COG1472	Beta-hexosaminidase
IEKICEID_01184	CDS	903	thiK	2.7.1.89	COG0510	Thiamine kinase
IEKICEID_01185	CDS	579	lpoB		COG3417	Penicillin-binding protein activator LpoB
IEKICEID_01186	CDS	393				hypothetical protein
IEKICEID_01187	CDS	351		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
IEKICEID_01188	CDS	792	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
IEKICEID_01189	CDS	993	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
IEKICEID_01190	CDS	630	tmk	2.7.4.9	COG0125	Thymidylate kinase
IEKICEID_01191	CDS	1023	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
IEKICEID_01192	CDS	831	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
IEKICEID_01193	CDS	1251	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
IEKICEID_01194	CDS	237	acpP_1		COG0236	Acyl carrier protein
IEKICEID_01195	CDS	735	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IEKICEID_01196	CDS	933	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
IEKICEID_01197	CDS	957	fabH_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
IEKICEID_01198	CDS	1011	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
IEKICEID_01199	CDS	171	rpmF		COG0333	50S ribosomal protein L32
IEKICEID_01200	CDS	525	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
IEKICEID_01201	CDS	588	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
IEKICEID_01202	CDS	960	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
IEKICEID_01203	CDS	3291	rne	3.1.26.12		Ribonuclease E
IEKICEID_01204	CDS	291				hypothetical protein
IEKICEID_01205	CDS	816				hypothetical protein
IEKICEID_01206	CDS	549	dmsB_4		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
IEKICEID_01207	CDS	2331	ynfE_3	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
IEKICEID_01208	CDS	690				hypothetical protein
IEKICEID_01209	CDS	333				hypothetical protein
IEKICEID_01210	CDS	1284	rafB			Raffinose permease
IEKICEID_01211	CDS	1440	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
IEKICEID_01212	CDS	1740	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
IEKICEID_01213	CDS	1386	plaP		COG0531	Low-affinity putrescine importer PlaP
IEKICEID_01214	CDS	213				hypothetical protein
IEKICEID_01215	CDS	1983	cirA_1		COG4771	Colicin I receptor
IEKICEID_01216	CDS	786	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
IEKICEID_01217	CDS	1074	hmuU_3		COG0609	Hemin transport system permease protein HmuU
IEKICEID_01218	CDS	1137				hypothetical protein
IEKICEID_01219	CDS	1491	lysP		COG0833	Lysine-specific permease
IEKICEID_01220	CDS	864	cysL		COG0583	HTH-type transcriptional regulator CysL
IEKICEID_01221	CDS	1080				hypothetical protein
IEKICEID_01222	CDS	846	nfo	3.1.21.2	COG0648	Endonuclease 4
IEKICEID_01223	CDS	936	lacC_1	2.7.1.144		Tagatose-6-phosphate kinase
IEKICEID_01224	CDS	438	rppH_1	3.6.1.-		RNA pyrophosphohydrolase
IEKICEID_01225	CDS	1245	mtr			Tryptophan-specific transport protein
IEKICEID_01226	CDS	573	yeiP		COG0231	Elongation factor P-like protein
IEKICEID_01227	CDS	345				hypothetical protein
IEKICEID_01228	CDS	600	yrbL			putative protein YrbL
IEKICEID_01229	CDS	585	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
IEKICEID_01230	CDS	342	yejG			putative protein YejG
IEKICEID_01231	CDS	1185	bcr_1			Bicyclomycin resistance protein
IEKICEID_01232	CDS	723	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
IEKICEID_01233	CDS	1770	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
IEKICEID_01234	CDS	282	rplY		COG1825	50S ribosomal protein L25
IEKICEID_01235	CDS	1002	yejK		COG3081	Nucleoid-associated protein YejK
IEKICEID_01236	CDS	228				hypothetical protein
IEKICEID_01237	CDS	1716	yejM		COG3083	Inner membrane protein YejM
IEKICEID_01238	tRNA	77				tRNA-Pro(ggg)
IEKICEID_01239	CDS	732	tam_2	2.1.1.144		Trans-aconitate 2-methyltransferase
IEKICEID_01240	CDS	420				hypothetical protein
IEKICEID_01241	CDS	534				hypothetical protein
IEKICEID_01242	CDS	261				hypothetical protein
IEKICEID_01243	CDS	114				hypothetical protein
IEKICEID_01244	CDS	243				hypothetical protein
IEKICEID_01245	CDS	675	rssB_2			Swarming motility regulation protein RssB
IEKICEID_01246	CDS	1362	rssA	2.7.13.3		Swarming motility regulation sensor protein RssA
IEKICEID_01247	CDS	576	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
IEKICEID_01248	CDS	843	dat	2.6.1.21		D-alanine aminotransferase
IEKICEID_01249	CDS	525				hypothetical protein
IEKICEID_01250	CDS	1251	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
IEKICEID_01251	CDS	2430	ynfE_4	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
IEKICEID_01252	CDS	618	dmsB_5		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
IEKICEID_01253	CDS	777	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
IEKICEID_01254	CDS	594	dmsD_1		COG3381	Tat proofreading chaperone DmsD
IEKICEID_01255	CDS	543				hypothetical protein
IEKICEID_01256	CDS	270				hypothetical protein
IEKICEID_01257	CDS	1740	carB_1			Carbamoyl-phosphate synthase large chain
IEKICEID_01258	CDS	1605				hypothetical protein
IEKICEID_01259	CDS	807		4.2.1.-	COG4336	Putative hydro-lyase
IEKICEID_01260	CDS	780	pxpA	3.5.2.9		5-oxoprolinase subunit A
IEKICEID_01261	CDS	1242				hypothetical protein
IEKICEID_01262	CDS	663				hypothetical protein
IEKICEID_01263	CDS	1308	gltP_2		COG1301	Proton/glutamate-aspartate symporter
IEKICEID_01264	CDS	924	lpxP_2	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
IEKICEID_01265	tRNA	76				tRNA-Thr(tgt)
IEKICEID_01266	tRNA	88				tRNA-Ser(tga)
IEKICEID_01267	CDS	2700	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
IEKICEID_01268	CDS	651	rcsB_1		COG2197	Transcriptional regulatory protein RcsB
IEKICEID_01269	CDS	2844	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
IEKICEID_01270	CDS	2616	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
IEKICEID_01271	CDS	723	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
IEKICEID_01272	CDS	2292	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
IEKICEID_01273	CDS	1137	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
IEKICEID_01274	CDS	264				hypothetical protein
IEKICEID_01275	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
IEKICEID_01276	CDS	1209	tyrP_2		COG0814	Tyrosine-specific transport protein
IEKICEID_01277	CDS	288	rpnD	3.1.21.-		Recombination-promoting nuclease RpnD
IEKICEID_01278	CDS	654				ISNCY family transposase ISPlu15
IEKICEID_01279	CDS	543				hypothetical protein
IEKICEID_01280	CDS	1440	katA	1.11.1.6	COG0753	Catalase
IEKICEID_01281	CDS	1410	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
IEKICEID_01282	CDS	972	menC_1	4.2.1.113	COG1441	o-succinylbenzoate synthase
IEKICEID_01283	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
IEKICEID_01284	CDS	765	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
IEKICEID_01285	CDS	1674	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
IEKICEID_01286	CDS	1335	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
IEKICEID_01287	CDS	1209				hypothetical protein
IEKICEID_01288	CDS	984				hypothetical protein
IEKICEID_01289	CDS	1461	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
IEKICEID_01290	CDS	1521	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
IEKICEID_01291	CDS	1842	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
IEKICEID_01292	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
IEKICEID_01293	CDS	543	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
IEKICEID_01294	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
IEKICEID_01295	CDS	981	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
IEKICEID_01296	CDS	2724	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
IEKICEID_01297	CDS	1359	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
IEKICEID_01298	CDS	549	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
IEKICEID_01299	CDS	1803	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
IEKICEID_01300	CDS	675	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
IEKICEID_01301	CDS	444	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
IEKICEID_01302	CDS	924	hdfR_1			HTH-type transcriptional regulator HdfR
IEKICEID_01303	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
IEKICEID_01304	CDS	582	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
IEKICEID_01305	CDS	399				hypothetical protein
IEKICEID_01306	CDS	405				hypothetical protein
IEKICEID_01307	CDS	1830				hypothetical protein
IEKICEID_01308	CDS	675	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
IEKICEID_01309	CDS	567	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
IEKICEID_01310	CDS	1032	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
IEKICEID_01311	CDS	654	metI_1		COG2011	D-methionine transport system permease protein MetI
IEKICEID_01312	CDS	822	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
IEKICEID_01313	CDS	402	rcsF			Outer membrane lipoprotein RcsF
IEKICEID_01314	CDS	720	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
IEKICEID_01315	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
IEKICEID_01316	CDS	750	chbG	3.5.1.105	COG3394	Chitooligosaccharide deacetylase ChbG
IEKICEID_01317	CDS	1353	chbF	3.2.1.86	COG1486	6-phospho-beta-glucosidase
IEKICEID_01318	CDS	864	chbR			HTH-type transcriptional regulator ChbR
IEKICEID_01319	CDS	348	chbA		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
IEKICEID_01320	CDS	1359	chbC		COG1455	PTS system N,N'-diacetylchitobiose-specific EIIC component
IEKICEID_01321	CDS	321	chbB	2.7.1.196	COG1440	PTS system N,N'-diacetylchitobiose-specific EIIB component
IEKICEID_01322	CDS	657	nlpE		COG3015	Lipoprotein NlpE
IEKICEID_01323	CDS	264	rof		COG4568	Protein rof
IEKICEID_01324	CDS	1356	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
IEKICEID_01325	CDS	888				hypothetical protein
IEKICEID_01326	CDS	960	accA_2	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
IEKICEID_01327	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
IEKICEID_01328	CDS	594	rnhB	3.1.26.4	COG0164	Ribonuclease HII
IEKICEID_01329	CDS	1152	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
IEKICEID_01330	CDS	798	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
IEKICEID_01331	CDS	453	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
IEKICEID_01332	CDS	1038	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
IEKICEID_01333	CDS	495	skp		COG2825	Chaperone protein Skp
IEKICEID_01334	CDS	2415	bamA		COG4775	Outer membrane protein assembly factor BamA
IEKICEID_01335	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
IEKICEID_01336	CDS	861	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
IEKICEID_01337	CDS	756	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
IEKICEID_01338	CDS	1194	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
IEKICEID_01339	CDS	558	frr		COG0233	Ribosome-recycling factor
IEKICEID_01340	CDS	729	pyrH	2.7.4.22	COG0528	Uridylate kinase
IEKICEID_01341	CDS	852	tsf		COG0264	Elongation factor Ts
IEKICEID_01342	CDS	726	rpsB		COG0052	30S ribosomal protein S2
IEKICEID_01343	CDS	798	map_2	3.4.11.18	COG0024	Methionine aminopeptidase
IEKICEID_01344	CDS	2637	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
IEKICEID_01345	CDS	828	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
IEKICEID_01346	CDS	381				hypothetical protein
IEKICEID_01347	CDS	453			COG0716	putative protein
IEKICEID_01348	CDS	798	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
IEKICEID_01349	CDS	336				hypothetical protein
IEKICEID_01350	CDS	897				hypothetical protein
IEKICEID_01351	CDS	561	syd			Protein Syd
IEKICEID_01352	CDS	846	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
IEKICEID_01353	CDS	1368	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
IEKICEID_01354	CDS	756	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
IEKICEID_01355	CDS	1104	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
IEKICEID_01356	CDS	396				hypothetical protein
IEKICEID_01357	CDS	942	gcvA			Glycine cleavage system transcriptional activator
IEKICEID_01358	CDS	1278	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
IEKICEID_01359	CDS	459	csdE		COG2166	Sulfur acceptor protein CsdE
IEKICEID_01360	CDS	813	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
IEKICEID_01361	CDS	1122	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
IEKICEID_01362	tRNA	77				tRNA-Met(cat)
IEKICEID_01363	tRNA	77				tRNA-Met(cat)
IEKICEID_01364	tRNA	77				tRNA-Met(cat)
IEKICEID_01365	CDS	1251	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
IEKICEID_01366	CDS	1344	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
IEKICEID_01367	CDS	570				hypothetical protein
IEKICEID_01368	CDS	1848	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
IEKICEID_01369	CDS	3609	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
IEKICEID_01370	CDS	2898	ptrA	3.4.24.55	COG1025	Protease 3
IEKICEID_01371	CDS	3375	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
IEKICEID_01372	CDS	387				hypothetical protein
IEKICEID_01373	CDS	444				hypothetical protein
IEKICEID_01374	CDS	606				hypothetical protein
IEKICEID_01375	CDS	486				hypothetical protein
IEKICEID_01376	CDS	852	thyA	2.1.1.45	COG0207	Thymidylate synthase
IEKICEID_01377	CDS	918	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
IEKICEID_01378	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
IEKICEID_01379	CDS	534	rppH_2	3.6.1.-	COG0494	RNA pyrophosphohydrolase
IEKICEID_01380	CDS	1005	thiB		COG4143	Thiamine-binding periplasmic protein
IEKICEID_01381	CDS	1605				hypothetical protein
IEKICEID_01382	CDS	711	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
IEKICEID_01383	CDS	2352	polB	2.7.7.7	COG0417	DNA polymerase II
IEKICEID_01384	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
IEKICEID_01385	CDS	651	rluA_1	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
IEKICEID_01386	CDS	816	djlA		COG1076	Co-chaperone protein DjlA
IEKICEID_01387	CDS	2376	lptD		COG1452	LPS-assembly protein LptD
IEKICEID_01388	CDS	1320	surA	5.2.1.8	COG0760	Chaperone SurA
IEKICEID_01389	CDS	993	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
IEKICEID_01390	CDS	810	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
IEKICEID_01391	CDS	378	apaG		COG2967	Protein ApaG
IEKICEID_01392	CDS	828	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
IEKICEID_01393	CDS	495	folA	1.5.1.3	COG0262	Dihydrofolate reductase
IEKICEID_01394	CDS	615	leuE_3		COG1280	Leucine efflux protein
IEKICEID_01395	CDS	1416	ftsP		COG2132	Cell division protein FtsP
IEKICEID_01396	CDS	771	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
IEKICEID_01397	CDS	2256	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
IEKICEID_01398	CDS	1896	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
IEKICEID_01399	CDS	609				hypothetical protein
IEKICEID_01400	CDS	840	cpdA_1	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
IEKICEID_01401	CDS	639	nudF	3.6.1.13		ADP-ribose pyrophosphatase
IEKICEID_01402	CDS	1395	tolC			Outer membrane protein TolC
IEKICEID_01403	CDS	705				hypothetical protein
IEKICEID_01404	CDS	1164	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
IEKICEID_01405	CDS	804	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
IEKICEID_01406	CDS	654	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
IEKICEID_01407	CDS	264	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
IEKICEID_01408	CDS	366				hypothetical protein
IEKICEID_01409	CDS	237				hypothetical protein
IEKICEID_01410	CDS	1428	hldE		COG2870	Bifunctional protein HldE
IEKICEID_01411	CDS	2847	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
IEKICEID_01412	CDS	963	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
IEKICEID_01413	CDS	615				hypothetical protein
IEKICEID_01414	CDS	1242	cca		COG0617	Multifunctional CCA protein
IEKICEID_01415	CDS	360	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
IEKICEID_01416	CDS	657	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
IEKICEID_01417	CDS	1533	aer		COG0840	Aerotaxis receptor
IEKICEID_01418	CDS	1020	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
IEKICEID_01419	CDS	216	rpsU		COG0828	30S ribosomal protein S21
IEKICEID_01420	CDS	1746	dnaG	2.7.7.-	COG0358	DNA primase
IEKICEID_01421	CDS	1842	rpoD		COG0568	RNA polymerase sigma factor RpoD
IEKICEID_01422	CDS	1461	stp			Multidrug resistance protein Stp
IEKICEID_01423	CDS	399				hypothetical protein
IEKICEID_01424	CDS	1332	hsrA_1			putative transport protein HsrA
IEKICEID_01425	CDS	900	dmlR_6			HTH-type transcriptional regulator DmlR
IEKICEID_01426	CDS	300	hdeB			Acid stress chaperone HdeB
IEKICEID_01427	CDS	1296	lgoT			putative L-galactonate transporter
IEKICEID_01428	CDS	462				hypothetical protein
